transaction_row_id,transaction_id,customer_id,project_id,unit_id,demand_amount,collected_amount,outstanding_amount,discount_amount,refund_amount,payment_delay_days,payment_gap_days,demand_date,payment_date,risk_score,risk_severity,recommended_action,violations_count,violations,anomaly_details,fraud_label,auditor_comments,reviewed_at,uploaded_at,ml_probability,rule_violation_score,z_score_max,iqr_anomaly_score,isolation_forest_score,amount_mismatch_score,delay_risk_score,discount_risk_score,refund_risk_score,final_risk_score,risk_level,detected_anomaly,anomaly_reason
512797,TXN001832,CUST7613,PROJ-1001,E-2412,1423000.0,996000.0,427000.0,0.0,0.0,29,29.0,2024-11-29,2024-12-28,100,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 100)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,2,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}, {'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.012, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.6843171964473616,50,1.0897,0,-0.012,0.0,100,0,0,100,CRITICAL,True,[RV-08] transaction_id sequential gap > 1000; [RV-32] payment_date falls on weekend or public holiday; [High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.; [ML Outlier] Abnormal combination of financial and temporal behavior
512825,TXN001833,CUST9852,PROJ-1005,C-1707,1271000.0,1271000.0,0.0,0.0,0.0,8,8.0,2024-08-17,2024-08-25,100,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 100)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,3,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}, {'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}, {'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0293, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9323006113129056,75,0.8404,0,-0.0293,0.0,40,0,0,100,CRITICAL,True,[RV-08] transaction_id sequential gap > 1000; [RV-31] demand_date falls on weekend or public holiday; [RV-32] payment_date falls on weekend or public holiday; [ML Outlier] Abnormal combination of financial and temporal behavior
512637,TXN001834,CUST6219,PROJ-1007,C-1403,610000.0,355000.0,225000.0,30000.0,0.0,19,19.0,2024-05-31,2024-06-19,20,LOW,Safe Ledger Entry. No material rule violations or anomalous outlier signatures detected. Approved for standard financial archiving.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: discount_amount (IQR=1.00),0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'discount_amount (IQR=1.00)', 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.5953105337540514,0,0.8549,20,0.0,0.0,95,4,0,20,LOW,True,[IQR Outlier] discount_amount (IQR=1.00)
512893,TXN001835,CUST6387,PROJ-1006,A-2904,602000.0,598000.0,0.0,4000.0,0.0,13,13.0,2024-10-25,2024-11-07,45,MEDIUM,"Medium Policy Variance. Minor transaction delays, distribution shifts, or isolated statistical anomalies. Flag for validation check during routine quarterly financial closing procedures.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: discount_amount (IQR=1.00)",1,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'discount_amount (IQR=1.00)', 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.8505008623185554,25,0.8703,20,0.0,0.0,65,0,0,45,MEDIUM,True,[RV-08] transaction_id sequential gap > 1000; [IQR Outlier] discount_amount (IQR=1.00)
512274,TXN001836,CUST8429,PROJ-1007,B-1902,1010000.0,981000.0,0.0,29000.0,0.0,1,1.0,2024-04-02,2024-04-03,60,HIGH,HIGH RISK WATCHLIST. Multiple rule violations and outlier flags detected. Conduct a standard forensic ledger audit and require management sign-off before archiving.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: discount_amount (IQR=1.00),0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'discount_amount (IQR=1.00)', 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.965936070800368,0,0.5959,20,0.0,0.0,5,2,0,60,HIGH,True,[IQR Outlier] discount_amount (IQR=1.00); [High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.
513482,TXN001837,CUST7655,PROJ-1002,A-0110,502000.0,502000.0,0.0,0.0,0.0,2,2.0,2024-08-28,2024-08-30,65,HIGH,HIGH RISK WATCHLIST. Multiple rule violations and outlier flags detected. Conduct a standard forensic ledger audit and require management sign-off before archiving.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [SOP-GW-BURST] - Reconcile automated invoicing triggers. Check sequential timestamps for billing loop glitches.,1,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 2, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}, {'case': 'Bulk System Glitch Flag', 'reason': 'System daily demand volume (7 invoices) exceeds upper global threshold (6.0).'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9887318380551058,25,1.0638,0,0.0,0.0,10,0,0,65,HIGH,True,[RV-08] transaction_id sequential gap > 1000; [High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.; [Bulk System Glitch Flag] System daily demand volume (7 invoices) exceeds upper global threshold (6.0).
512919,TXN001838,CUST4302,PROJ-1008,D-2410,2210000.0,2210000.0,0.0,0.0,0.0,0,0.0,2025-02-01,2025-02-01,100,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 100)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,3,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}, {'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}, {'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 2, 'groupwise_anomalies': [{'case': 'Collection Outlier Flag', 'reason': 'Collection (2,210,000) exceeds local fence (2,166,375)'}, {'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0603, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.980162748890301,75,2.4891,0,-0.0603,0.0,0,0,0,100,CRITICAL,True,"[RV-08] transaction_id sequential gap > 1000; [RV-31] demand_date falls on weekend or public holiday; [RV-32] payment_date falls on weekend or public holiday; [Collection Outlier Flag] Collection (2,210,000) exceeds local fence (2,166,375); [High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.; [ML Outlier] Abnormal combination of financial and temporal behavior"
513651,TXN001839,CUST5918,PROJ-1006,E-2702,1892000.0,1892000.0,0.0,0.0,0.0,0,0.0,2024-02-21,2024-02-21,40,MEDIUM,"Medium Policy Variance. Minor transaction delays, distribution shifts, or isolated statistical anomalies. Flag for validation check during routine quarterly financial closing procedures.",0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9724232580174546,0,1.9307,0,0.0,0.0,0,0,0,40,MEDIUM,True,[High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.
514162,TXN001840,CUST4590,PROJ-1005,B-1402,428000.0,428000.0,0.0,0.0,0.0,4,4.0,2024-03-28,2024-04-01,40,MEDIUM,"Medium Policy Variance. Minor transaction delays, distribution shifts, or isolated statistical anomalies. Flag for validation check during routine quarterly financial closing procedures.",0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 2 different real-estate projects.'}], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9130731414994836,0,1.207,0,0.0,0.0,20,0,0,40,MEDIUM,True,[High Credit / Speculation Exposure] Customer is linked to 2 different real-estate projects.
512214,TXN001841,CUST5245,PROJ-1006,C-1703,1648000.0,981000.0,657000.0,10000.0,0.0,5,5.0,2024-03-11,2024-03-16,70,HIGH,HIGH RISK WATCHLIST. Multiple rule violations and outlier flags detected. Conduct a standard forensic ledger audit and require management sign-off before archiving.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: discount_amount (IQR=1.00); [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,1,"[{'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'discount_amount (IQR=1.00)', 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0418, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9530916533393888,25,1.1534,20,-0.0418,0.0,25,0,0,70,HIGH,True,[RV-32] payment_date falls on weekend or public holiday; [IQR Outlier] discount_amount (IQR=1.00); [ML Outlier] Abnormal combination of financial and temporal behavior
512837,TXN001842,CUST4918,PROJ-1006,C-1407,534000.0,534000.0,0.0,0.0,0.0,4,4.0,2024-09-13,2024-09-17,0,LOW,Safe Ledger Entry. No material rule violations or anomalous outlier signatures detected. Approved for standard financial archiving.,0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.0693789238376898,0,1.0019,0,0.0,0.0,20,0,0,0,LOW,False,No anomalies detected
513011,TXN001843,CUST7626,PROJ-1005,D-1503,350000.0,237000.0,109000.0,4000.0,0.0,14,14.0,2025-12-24,2026-01-07,20,LOW,Safe Ledger Entry. No material rule violations or anomalous outlier signatures detected. Approved for standard financial archiving.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: discount_amount (IQR=1.00),0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'discount_amount (IQR=1.00)', 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.6589154620704419,0,1.3579,20,0.0,0.0,70,1,0,20,LOW,True,[IQR Outlier] discount_amount (IQR=1.00)
513446,TXN001844,CUST9306,PROJ-1002,B-3003,1138000.0,1138000.0,0.0,0.0,0.0,2,2.0,2024-01-02,2024-01-04,0,LOW,Safe Ledger Entry. No material rule violations or anomalous outlier signatures detected. Approved for standard financial archiving.,0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.0222917717874571,0,0.6069,0,0.0,0.0,10,0,0,0,LOW,False,No anomalies detected
512610,TXN001845,CUST3305,PROJ-1007,A-1706,1147000.0,0.0,1147000.0,0.0,0.0,7,,2025-04-23,,100,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 100)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: outstanding_amount (IQR=403250.00); [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,1,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'outstanding_amount (IQR=403250.00)', 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 3 different real-estate projects.'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0523, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9640531478451873,25,2.1161,20,-0.0523,0.0,35,0,0,100,CRITICAL,True,[RV-08] transaction_id sequential gap > 1000; [IQR Outlier] outstanding_amount (IQR=403250.00); [High Credit / Speculation Exposure] Customer is linked to 3 different real-estate projects.; [ML Outlier] Abnormal combination of financial and temporal behavior
514034,TXN001846,CUST4156,PROJ-1006,D-1003,961000.0,961000.0,0.0,0.0,12000.0,30,30.0,2024-04-06,2024-05-06,95,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 95)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-19] - Ledger mismatch: Outstanding != Demand - Collected - Discount + Refund. Reconcile manual postings.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: refund_amount (IQR=1.00); [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,2,"[{'rule_id': 'RV-19', 'description': 'Outstanding amount mismatch'}, {'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'refund_amount (IQR=1.00)', 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0284, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.8247289398169926,50,1.1479,20,-0.0284,12000.0,100,0,1,95,CRITICAL,True,[RV-19] Outstanding amount mismatch; [RV-31] demand_date falls on weekend or public holiday; [IQR Outlier] refund_amount (IQR=1.00); [ML Outlier] Abnormal combination of financial and temporal behavior
512416,TXN001847,CUST6439,PROJ-1003,A-1802,573000.0,0.0,573000.0,0.0,0.0,18,,2024-12-20,,25,MEDIUM,"Medium Policy Variance. Minor transaction delays, distribution shifts, or isolated statistical anomalies. Flag for validation check during routine quarterly financial closing procedures.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior",0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0464, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.7637665301139719,0,1.3912,0,-0.0464,0.0,90,0,0,25,MEDIUM,True,[ML Outlier] Abnormal combination of financial and temporal behavior
512039,TXN001848,CUST5699,PROJ-1001,D-0401,544000.0,544000.0,0.0,0.0,0.0,0,0.0,2025-02-22,2025-02-22,75,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 75)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,2,"[{'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}, {'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0268, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9927538297898733,50,0.9826,0,-0.0268,0.0,0,0,0,75,CRITICAL,True,[RV-31] demand_date falls on weekend or public holiday; [RV-32] payment_date falls on weekend or public holiday; [ML Outlier] Abnormal combination of financial and temporal behavior
512975,TXN001849,CUST3093,PROJ-1002,E-0809,1081000.0,0.0,1071000.0,10000.0,0.0,4,,2024-07-24,,85,CRITICAL,"CRITICAL COMPLIANCE THREAT (Score 85)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: outstanding_amount (IQR=403250.00), discount_amount (IQR=1.00); [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior",0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'outstanding_amount (IQR=403250.00), discount_amount (IQR=1.00)', 'groupwise_flagged': True, 'groupwise_anomalies_count': 1, 'groupwise_anomalies': [{'case': 'High Credit / Speculation Exposure', 'reason': 'Customer is linked to 3 different real-estate projects.'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0457, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.950168601062233,0,1.9364,20,-0.0457,0.0,20,0,0,85,CRITICAL,True,"[IQR Outlier] outstanding_amount (IQR=403250.00), discount_amount (IQR=1.00); [High Credit / Speculation Exposure] Customer is linked to 3 different real-estate projects.; [ML Outlier] Abnormal combination of financial and temporal behavior"
513951,TXN001850,CUST2124,PROJ-1007,C-0303,439000.0,439000.0,0.0,0.0,0.0,6,6.0,2025-03-15,2025-03-21,50,HIGH,HIGH RISK WATCHLIST. Multiple rule violations and outlier flags detected. Conduct a standard forensic ledger audit and require management sign-off before archiving.; [RV-08] - Sequential gap in transaction IDs detected. Audit database for missing or deleted invoice records.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.,2,"[{'rule_id': 'RV-08', 'description': 'transaction_id sequential gap > 1000'}, {'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9031871768536208,50,1.1857,0,0.0,0.0,30,0,0,50,HIGH,True,[RV-08] transaction_id sequential gap > 1000; [RV-31] demand_date falls on weekend or public holiday
514062,TXN001851,CUST4676,PROJ-1006,C-1007,460000.0,0.0,460000.0,0.0,0.0,7,,2025-03-05,,25,MEDIUM,"Medium Policy Variance. Minor transaction delays, distribution shifts, or isolated statistical anomalies. Flag for validation check during routine quarterly financial closing procedures.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior",0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0233, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.8868535415903708,0,1.3912,0,-0.0233,0.0,35,0,0,25,MEDIUM,True,[ML Outlier] Abnormal combination of financial and temporal behavior
514052,TXN001852,CUST7272,PROJ-1005,A-0410,475000.0,323000.0,152000.0,0.0,0.0,27,27.0,2024-07-28,2024-08-24,100,CRITICAL,CRITICAL COMPLIANCE THREAT (Score 100)! Multiple statistical and machine learning engines have flagged this transaction. Assign a senior forensic auditor immediately to review documentation.; [RV-31] - Verify holiday/weekend billing authorization. Ensure invoice generation complies with bank operating hours.; [RV-32] - Verify holiday/weekend collection voucher. Confirm bank clearings and check deposit timestamps.; [SOP-GW-BURST] - Reconcile automated invoicing triggers. Check sequential timestamps for billing loop glitches.; [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior,2,"[{'rule_id': 'RV-31', 'description': 'demand_date falls on weekend or public holiday'}, {'rule_id': 'RV-32', 'description': 'payment_date falls on weekend or public holiday'}]","{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': True, 'groupwise_anomalies_count': 2, 'groupwise_anomalies': [{'case': 'Bulk System Glitch Flag', 'reason': 'System daily demand volume (7 invoices) exceeds upper global threshold (6.0).'}, {'case': 'Rapid Unit Reassignment Flag', 'reason': 'Physical property unit reassigned across 3 unique customers in a 15-day window.'}], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0041, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.7051945833613846,50,1.1161,0,-0.0041,0.0,100,0,0,100,CRITICAL,True,[RV-31] demand_date falls on weekend or public holiday; [RV-32] payment_date falls on weekend or public holiday; [Bulk System Glitch Flag] System daily demand volume (7 invoices) exceeds upper global threshold (6.0).; [Rapid Unit Reassignment Flag] Physical property unit reassigned across 3 unique customers in a 15-day window.; [ML Outlier] Abnormal combination of financial and temporal behavior
513031,TXN001853,CUST9057,PROJ-1005,B-0904,1385000.0,0.0,1385000.0,0.0,0.0,5,,2025-07-01,,45,MEDIUM,"Medium Policy Variance. Minor transaction delays, distribution shifts, or isolated statistical anomalies. Flag for validation check during routine quarterly financial closing procedures.; [SOP-IQR-OUTLIER] - Statistical IQR Bounds Outlier: outstanding_amount (IQR=403250.00); [SOP-ML-OUTLIER] - ML Outlier Reconciliations: Abnormal combination of financial and temporal behavior",0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': True, 'iqr_reason': 'outstanding_amount (IQR=403250.00)', 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': True, 'isolation_forest_score': -0.0471, 'isolation_forest_reason': 'Abnormal combination of financial and temporal behavior'}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.9618477057668964,0,2.6789,20,-0.0471,0.0,25,0,0,45,MEDIUM,True,[IQR Outlier] outstanding_amount (IQR=403250.00); [ML Outlier] Abnormal combination of financial and temporal behavior
513725,TXN001854,CUST6207,PROJ-1003,A-2411,1081000.0,1081000.0,0.0,0.0,0.0,7,7.0,2024-01-04,2024-01-11,0,LOW,Safe Ledger Entry. No material rule violations or anomalous outlier signatures detected. Approved for standard financial archiving.,0,[],"{'zscore_flagged': False, 'zscore_reason': None, 'iqr_flagged': False, 'iqr_reason': None, 'groupwise_flagged': False, 'groupwise_anomalies_count': 0, 'groupwise_anomalies': [], 'isolation_forest_flagged': False, 'isolation_forest_score': 0.0, 'isolation_forest_reason': None}",,Pending auditor review,,2026-06-11 09:42:36.047324,0.0126771325963369,0,0.5959,0,0.0,0.0,35,0,0,0,LOW,False,No anomalies detected
