transaction_id,customer_id,project_id,unit_id,demand_amount,collected_amount,outstanding_amount,discount_amount,refund_amount,payment_delay_days,demand_date,payment_date
TXN001408,CUST4790,PROJ-1004,D-1708,1679000,1660000,0,19000,0,25,2024-06-10,2024-07-05
TXN000822,CUST1145,PROJ-1004,E-1509,1543000,820000,723000,0,0,3,2024-06-24,2024-06-27
TXN001831,CUST8181,PROJ-1004,E-0310,600000,589000,0,11000,0,4,2025-03-23,2025-03-27
TXN000301,CUST1920,PROJ-1006,E-2603,463000,238000,225000,0,0,0,2025-08-05,2025-08-05
TXN001632,CUST5825,PROJ-1004,E-0511,742000,742000,0,0,0,4,2024-10-11,2024-10-15
TXN001050,CUST7974,PROJ-1005,C-2205,585000,585000,0,0,0,4,2025-04-02,2025-04-06
TXN000280,CUST2817,PROJ-1003,E-2806,496000,496000,0,0,0,4,2024-12-10,2024-12-14
TXN002539,CUST6805,PROJ-1005,D-0206,1766000,1766000,581000,0,0,7,2024-04-01,2024-04-08
TXN001630,CUST9765,PROJ-1008,E-2804,587000,587000,0,0,0,6,2025-08-18,2025-08-24
TXN002551,CUST2358,PROJ-1007,C-0508,1141000,815000,71000,255000,0,4,2024-11-06,2024-11-10
TXN001070,CUST6427,PROJ-1002,B-0808,304000,304000,0,0,0,30,2025-06-16,2025-07-16
TXN000817,CUST4441,PROJ-1005,E-1302,368000,368000,0,0,0,15,2025-11-01,2025-11-16
TXN000318,CUST8105,PROJ-1006,B-1108,1587000,0,1587000,0,0,0,2025-02-17,
TXN000628,CUST7458,PROJ-1002,C-1902,961000,936000,0,25000,0,27,2025-10-05,2025-11-01
TXN001118,CUST7616,PROJ-1002,C-2910,431000,171000,260000,0,0,11,2025-04-18,2025-04-29
TXN000314,CUST2324,PROJ-1003,D-1111,929000,280000,649000,0,11000,7,2024-06-11,2024-06-18
TXN001887,CUST4042,PROJ-1001,D-1002,1328000,571000,757000,0,0,8,2024-06-14,2024-06-22
TXN001953,CUST3998,PROJ-1003,B-1407,1103000,1103000,0,0,0,6,2025-06-08,2025-06-14
TXN000930,CUST7401,PROJ-1008,A-3002,1224000,1224000,0,0,0,3,2025-07-13,2025-07-16
TXN001243,CUST2036,PROJ-1008,B-0702,1211000,1211000,0,0,0,5,2025-04-21,2025-04-26
TXN002416,CUST2300,PROJ-1003,B-1211,685000,685000,0,0,0,4,2025-12-27,2025-12-31
TXN001053,CUST1665,PROJ-1008,A-1106,377000,98000,279000,0,0,29,2025-06-08,2025-07-07
TXN001260,CUST5148,PROJ-1001,E-0412,2030000,1979000,0,51000,0,4,2025-09-07,2025-09-11
TXN001854,CUST6207,PROJ-1003,A-2411,1081000,1081000,0,0,0,7,2024-01-04,2024-01-11
TXN000292,CUST2584,PROJ-1003,A-2206,1868000,1868000,0,0,0,15,2025-01-31,2025-02-15
TXN000177,CUST4164,PROJ-1005,B-2011,1367000,1367000,0,0,0,2,2024-04-07,2024-04-09
TXN000889,CUST2878,PROJ-1001,B-2606,1329000,1329000,0,0,0,5,2025-01-15,2025-01-20
TXN002179,CUST1244,PROJ-1007,B-0903,1274000,693000,517000,64000,0,11,2024-12-12,2024-12-23
TXN001777,CUST7902,PROJ-1004,A-2802,851000,851000,0,0,0,6,2024-07-05,2024-07-11
TXN002266,CUST7298,PROJ-1001,B-2901,561000,561000,0,0,5000,22,2024-06-25,2024-07-17
TXN000939,CUST5103,PROJ-1001,A-0212,531000,400000,131000,0,0,1,2024-11-24,2024-11-25
TXN000959,CUST1448,PROJ-1004,C-2410,948000,649000,299000,0,0,5,2025-07-20,2025-07-25
TXN000981,CUST2629,PROJ-1006,C-1003,451000,168000,283000,0,0,30,2024-09-22,2024-10-22
TXN002481,CUST5897,PROJ-1006,D-1402,356000,223000,0,133000,0,5,2025-04-05,2025-04-10
TXN002288,CUST3048,PROJ-1003,D-1504,391000,272000,119000,0,0,24,2025-06-27,2025-07-21
TXN000559,CUST8243,PROJ-1003,C-2302,542000,526000,0,16000,0,6,2024-08-13,2024-08-19
TXN001242,CUST8807,PROJ-1001,B-0102,423000,154000,269000,0,0,12,2024-01-24,2024-02-05
TXN001432,CUST8219,PROJ-1008,D-2005,670000,420000,218000,32000,0,11,2025-02-25,2025-03-08
TXN002532,CUST8955,PROJ-1003,E-1709,1206000,1206000,237000,0,0,11,2025-02-04,2025-02-15
TXN002185,CUST7848,PROJ-1001,A-2210,356000,356000,0,0,0,3,2025-09-25,2025-09-28
TXN000008,CUST5386,PROJ-1007,A-0710,1023000,0,1023000,0,0,4,2025-04-14,
TXN000905,CUST2938,PROJ-1005,E-0306,722000,702000,0,20000,0,5,2024-10-06,2024-10-11
TXN002380,CUST2445,PROJ-1004,E-1307,462000,462000,0,0,0,9,2025-07-19,2025-07-28
TXN000535,CUST1885,PROJ-1001,C-1004,764000,173000,591000,0,0,24,2024-02-23,2024-03-18
TXN001099,CUST5243,PROJ-1004,C-2012,374000,365000,0,9000,0,16,2024-02-19,2024-03-06
TXN001856,CUST9942,PROJ-1007,D-1705,1615000,883000,732000,0,0,3,2025-10-16,2025-10-19
TXN001122,CUST5182,PROJ-1003,C-2608,1957000,1957000,0,0,0,3,2025-06-15,2025-06-18
TXN001014,CUST2269,PROJ-1004,E-0502,894000,867000,0,27000,0,14,2025-10-22,2025-11-05
TXN002347,CUST5168,PROJ-1007,A-1707,1651000,505000,1146000,0,0,26,2025-09-27,2025-10-23
TXN000514,CUST1138,PROJ-1001,A-0107,575000,561000,0,14000,0,0,2024-07-16,2024-07-16
TXN001424,CUST5664,PROJ-1001,A-2906,1196000,1182000,0,14000,0,0,2024-12-15,2024-12-15
TXN000954,CUST7011,PROJ-1005,E-1011,1152000,1152000,0,0,0,0,2024-04-16,2024-04-16
TXN001127,CUST4312,PROJ-1007,C-0207,1209000,581000,628000,0,0,12,2024-05-19,2024-05-31
TXN000928,CUST3234,PROJ-1008,B-2911,916000,0,916000,0,0,19,2025-05-11,
TXN000446,CUST3389,PROJ-1008,D-0204,992000,330000,625000,37000,0,24,2025-09-27,2025-10-21
TXN000945,CUST7540,PROJ-1005,E-0209,547000,120000,427000,0,0,3,2025-03-07,2025-03-10
TXN000741,CUST5127,PROJ-1003,A-2006,1211000,1211000,0,0,0,10,2024-06-28,2024-07-08
TXN000363,CUST3496,PROJ-1005,E-1906,1249000,716000,509000,24000,0,17,2024-10-10,2024-10-27
TXN000702,CUST8657,PROJ-1008,E-2306,2187000,2187000,0,0,0,1,2024-06-15,2024-06-16
TXN001673,CUST2738,PROJ-1001,E-1005,963000,282000,681000,0,0,30,2025-11-11,2025-12-11
TXN001878,CUST2843,PROJ-1004,E-1804,1287000,1287000,0,0,0,0,2024-08-13,2024-08-13
TXN000527,CUST1235,PROJ-1003,B-2101,1661000,1661000,0,0,0,0,2025-08-28,2025-08-28
TXN002218,CUST4229,PROJ-1001,A-2011,354000,354000,0,0,0,6,2024-10-15,2024-10-21
TXN001423,CUST9519,PROJ-1004,E-0806,1759000,1759000,0,0,0,22,2025-11-04,2025-11-26
TXN000319,CUST4675,PROJ-1004,B-0712,565000,553000,0,12000,0,3,2025-10-17,2025-10-20
TXN002444,CUST9014,PROJ-1008,B-1002,1733000,0,1733000,0,0,6,2025-06-14,
TXN000544,CUST1260,PROJ-1002,D-2205,1082000,1082000,0,0,0,6,2025-04-10,2025-04-16
TXN001948,CUST7784,PROJ-1005,D-0511,1292000,1006000,286000,0,0,5,2024-03-09,2024-03-14
TXN001701,CUST4118,PROJ-1007,C-1906,502000,378000,124000,0,0,3,2025-09-16,2025-09-19
TXN002433,CUST9476,PROJ-1004,C-2210,785000,785000,0,0,0,8,2024-11-22,2024-11-30
TXN000874,CUST7792,PROJ-1001,A-0101,993000,388000,605000,0,0,27,2024-06-23,2024-07-20
TXN001325,CUST4943,PROJ-1004,D-0512,639000,619000,0,20000,0,1,2025-04-04,2025-04-05
TXN000040,CUST2530,PROJ-1006,B-2205,809000,803000,0,6000,0,6,2024-03-15,2024-03-21
TXN002145,CUST2185,PROJ-1001,E-2001,906000,863000,0,43000,0,4,2024-12-03,2024-12-07
TXN001419,CUST2468,PROJ-1008,E-1003,1768000,1768000,0,0,0,4,2024-05-30,2024-06-03
TXN001677,CUST3432,PROJ-1006,A-2911,415000,210000,205000,0,0,11,2024-10-20,2024-10-31
TXN000854,CUST3496,PROJ-1002,E-2108,308000,0,294000,14000,0,15,2024-03-30,
TXN001163,CUST6543,PROJ-1002,B-1203,1115000,1115000,0,0,0,15,2025-05-06,2025-05-21
TXN001730,CUST7694,PROJ-1003,B-2710,1496000,1496000,0,0,0,4,2024-03-18,2024-03-22
TXN000027,CUST9666,PROJ-1005,A-2209,1777000,1777000,0,0,0,21,2024-04-28,2024-05-19
TXN000837,CUST5562,PROJ-1007,B-0306,791000,791000,0,0,0,12,2025-05-07,2025-05-19
TXN001006,CUST6272,PROJ-1004,D-2308,2164000,2164000,0,0,0,6,2024-04-17,2024-04-23
TXN001109,CUST6871,PROJ-1008,C-1404,695000,695000,0,0,0,26,2024-04-24,2024-05-20
TXN000563,CUST7809,PROJ-1008,D-1003,1264000,1264000,0,0,0,2,2024-03-29,2024-03-31
TXN002070,CUST6242,PROJ-1003,E-2807,1580000,464000,1078000,38000,0,0,2025-03-15,2025-03-15
TXN002355,CUST1327,PROJ-1007,A-1308,1073000,1073000,0,0,0,12,2024-10-17,2024-10-29
TXN001717,CUST3947,PROJ-1002,B-1110,480000,480000,0,0,0,23,2024-09-17,2024-10-10
TXN001704,CUST7661,PROJ-1005,B-2102,458000,458000,0,0,0,13,2025-05-31,2025-06-13
TXN001060,CUST8971,PROJ-1002,E-1202,1155000,1155000,0,0,0,6,2025-11-21,2025-11-27
TXN001193,CUST3593,PROJ-1007,E-1811,1234000,0,1234000,0,0,4,2024-04-26,
TXN000218,CUST5592,PROJ-1007,D-1202,1419000,752000,667000,0,0,26,2025-04-17,2025-05-13
TXN001727,CUST4820,PROJ-1007,C-0608,997000,0,997000,0,0,4,2025-08-03,
TXN000686,CUST3044,PROJ-1001,D-1204,510000,0,510000,0,6000,6,2025-01-01,
TXN000325,CUST2635,PROJ-1001,B-2801,1178000,303000,875000,0,0,0,2024-02-16,2024-02-16
TXN000106,CUST5381,PROJ-1001,A-0605,1766000,1766000,0,0,47000,1,2025-02-14,2025-02-15
TXN000651,CUST1687,PROJ-1002,E-0403,408000,408000,0,0,0,14,2025-03-28,2025-04-11
TXN000618,CUST7259,PROJ-1008,B-1404,1452000,655000,797000,0,0,14,2025-02-22,2025-03-08
TXN000793,CUST7203,PROJ-1004,A-2602,1152000,569000,583000,0,0,5,2025-06-25,2025-06-30
TXN002139,CUST5786,PROJ-1007,E-1502,1860000,1860000,0,0,0,3,2025-07-17,2025-07-20
TXN002131,CUST7854,PROJ-1008,B-2411,1471000,657000,814000,0,0,7,2024-12-02,2024-12-09
TXN002384,CUST3315,PROJ-1001,C-1706,881000,459000,422000,0,0,5,2024-03-21,2024-03-26
TXN000683,CUST8417,PROJ-1005,C-0811,1158000,1158000,0,0,0,1,2025-12-09,2025-12-10
TXN002431,CUST2639,PROJ-1002,E-1702,1007000,1007000,0,0,0,4,2025-12-05,2025-12-09
TXN002012,CUST4222,PROJ-1003,A-1502,1209000,1209000,0,0,0,8,2024-09-06,2024-09-14
TXN001328,CUST8594,PROJ-1008,D-2612,1271000,1246000,0,25000,0,27,2024-11-18,2024-12-15
TXN001172,CUST4356,PROJ-1005,C-1412,518000,162000,356000,0,0,3,2025-05-14,2025-05-17
TXN001293,CUST2474,PROJ-1004,B-0310,1105000,1105000,0,0,0,4,2024-06-01,2024-06-05
TXN002304,CUST5022,PROJ-1008,D-2001,1285000,587000,698000,0,0,0,2024-07-07,2024-07-07
TXN001860,CUST1281,PROJ-1003,D-2212,1640000,427000,1213000,0,0,9,2025-12-28,2026-01-06
TXN000745,CUST5556,PROJ-1003,C-2101,1870000,1870000,0,0,0,4,2024-12-05,2024-12-09
TXN001146,CUST6305,PROJ-1002,B-1501,1175000,370000,747000,58000,12000,6,2024-08-19,2024-08-25
TXN001821,CUST8559,PROJ-1001,B-2008,399000,399000,0,0,0,1,2024-06-13,2024-06-14
TXN001898,CUST4812,PROJ-1007,A-1203,523000,163000,360000,0,10000,13,2024-07-03,2024-07-16
TXN000956,CUST1587,PROJ-1003,B-2308,620000,594000,0,26000,0,15,2024-11-03,2024-11-18
TXN000596,CUST9237,PROJ-1008,C-0610,1181000,926000,255000,0,0,17,2024-03-18,2024-04-04
TXN000516,CUST2816,PROJ-1003,B-0905,1193000,0,1193000,0,0,13,2024-10-10,
TXN000228,CUST4228,PROJ-1006,D-0405,1053000,1053000,0,0,0,9,2025-02-05,2025-02-14
TXN000173,CUST7666,PROJ-1003,D-1611,901000,0,901000,0,0,20,2024-04-01,
TXN001712,CUST8989,PROJ-1005,B-0801,884000,884000,0,0,0,7,2024-05-10,2024-05-17
TXN000710,CUST8711,PROJ-1002,E-0303,1814000,1814000,0,0,0,7,2025-05-25,2025-06-01
TXN000654,CUST4738,PROJ-1007,B-2607,929000,929000,0,0,0,5,2025-11-29,2025-12-04
TXN000349,CUST3131,PROJ-1005,B-1905,473000,473000,0,0,0,9,2024-11-26,2024-12-05
TXN001968,CUST3461,PROJ-1007,E-0610,1077000,1029000,0,48000,0,4,2025-06-23,2025-06-27
TXN000102,CUST8046,PROJ-1004,D-2904,855000,331000,524000,0,0,11,2024-11-16,2024-11-27
TXN002249,CUST7834,PROJ-1008,D-0304,913000,871000,0,42000,23000,11,2024-05-20,2024-05-31
TXN002128,CUST5917,PROJ-1007,A-0908,1030000,304000,726000,0,0,14,2025-03-28,2025-04-11
TXN002271,CUST9301,PROJ-1005,B-2605,1479000,1134000,345000,0,0,2,2025-10-07,2025-10-09
TXN000461,CUST7232,PROJ-1001,C-1310,2245000,501000,1744000,0,0,6,2024-04-21,2024-04-27
TXN000601,CUST9556,PROJ-1001,B-1208,852000,821000,0,31000,0,18,2024-11-22,2024-12-10
TXN001548,CUST1805,PROJ-1001,A-2011,1632000,0,1632000,0,0,5,2024-09-13,
TXN000646,CUST8675,PROJ-1006,B-2905,937000,635000,302000,0,0,10,2024-06-14,2024-06-24
TXN000298,CUST3356,PROJ-1007,E-2011,541000,124000,417000,0,0,24,2025-05-01,2025-05-25
TXN000948,CUST9316,PROJ-1008,B-2106,1001000,0,1001000,0,0,1,2024-01-22,
TXN000974,CUST7678,PROJ-1004,E-2203,1546000,1546000,0,0,0,6,2025-02-22,2025-02-28
TXN000794,CUST5440,PROJ-1005,E-0401,933000,933000,0,0,0,28,2025-11-25,2025-12-23
TXN000303,CUST1500,PROJ-1002,B-1208,1936000,1850000,0,86000,0,16,2024-06-16,2024-07-02
TXN000747,CUST9055,PROJ-1002,A-0701,814000,259000,545000,10000,0,1,2025-06-03,2025-06-04
TXN001567,CUST5568,PROJ-1003,C-0911,1074000,1074000,0,0,0,20,2025-07-01,2025-07-21
TXN002588,CUST9882,PROJ-1007,D-1702,339000,339000,85000,0,0,3,2025-03-12,2025-03-15
TXN000671,CUST5544,PROJ-1008,A-2803,600000,600000,0,0,0,1,2025-10-22,2025-10-23
TXN001949,CUST2427,PROJ-1005,E-1209,2198000,0,2181000,17000,0,18,2024-06-19,
TXN001788,CUST9664,PROJ-1005,E-0711,1948000,0,1948000,0,0,16,2025-08-17,
TXN001873,CUST3982,PROJ-1001,C-1801,1768000,0,1768000,0,0,0,2024-02-02,
TXN000136,CUST7116,PROJ-1007,C-2401,1627000,1601000,0,26000,0,13,2025-08-18,2025-08-31
TXN002572,CUST8005,PROJ-1005,B-0909,1253000,734000,0,519000,0,15,2025-07-27,2025-08-11
TXN002562,CUST5922,PROJ-1007,A-0107,418000,538000,-136000,16000,0,12,2024-03-07,2024-03-19
TXN000856,CUST5226,PROJ-1008,D-0908,730000,730000,0,0,0,5,2024-10-20,2024-10-25
TXN000849,CUST5410,PROJ-1004,A-1910,596000,596000,0,0,0,26,2024-04-05,2024-05-01
TXN000229,CUST6766,PROJ-1006,D-2003,1763000,1763000,0,0,0,3,2024-04-30,2024-05-03
TXN000159,CUST9108,PROJ-1005,E-2911,800000,800000,0,0,0,13,2024-09-27,2024-10-10
TXN000708,CUST4107,PROJ-1003,B-1807,1133000,1133000,0,0,0,14,2024-02-17,2024-03-02
TXN002195,CUST4615,PROJ-1007,D-0302,1687000,781000,874000,32000,10000,14,2024-12-10,2024-12-24
TXN001396,CUST6072,PROJ-1002,C-0308,505000,505000,0,0,0,26,2024-12-29,2025-01-24
TXN000275,CUST9231,PROJ-1006,C-1305,627000,418000,209000,0,0,15,2024-02-29,2024-03-15
TXN000098,CUST1422,PROJ-1002,B-0106,939000,923000,0,16000,0,13,2024-04-26,2024-05-09
TXN001894,CUST6270,PROJ-1004,D-1501,1024000,416000,608000,0,0,6,2024-06-11,2024-06-17
TXN002449,CUST1745,PROJ-1007,D-0208,739000,577000,162000,0,0,15,2024-08-24,2024-09-08
TXN000153,CUST3804,PROJ-1003,E-2410,1683000,419000,1264000,0,0,14,2025-10-18,2025-11-01
TXN001876,CUST5028,PROJ-1002,E-2806,694000,511000,183000,0,0,5,2024-05-28,2024-06-02
TXN002414,CUST8156,PROJ-1001,E-1706,1061000,521000,540000,0,0,10,2025-02-23,2025-03-05
TXN001641,CUST7277,PROJ-1001,B-2307,688000,688000,0,0,0,4,2024-03-02,2024-03-06
TXN000096,CUST1349,PROJ-1004,A-2606,732000,390000,342000,0,0,3,2025-08-23,2025-08-26
TXN001382,CUST6440,PROJ-1005,E-0503,524000,524000,0,0,0,12,2024-08-13,2024-08-25
TXN001535,CUST7662,PROJ-1004,C-1809,600000,200000,400000,0,0,5,2025-07-01,2025-07-06
TXN001820,CUST6553,PROJ-1001,D-1610,831000,0,808000,23000,0,0,2025-07-30,
TXN000255,CUST3684,PROJ-1001,D-1209,1544000,1527000,0,17000,0,14,2024-04-30,2024-05-14
TXN000614,CUST7722,PROJ-1003,C-1508,873000,845000,0,28000,0,6,2024-03-27,2024-04-02
TXN002362,CUST9252,PROJ-1005,C-0512,982000,982000,0,0,0,5,2024-08-09,2024-08-14
TXN000753,CUST4182,PROJ-1003,D-0912,1334000,1334000,0,0,0,10,2024-02-29,2024-03-10
TXN000072,CUST7561,PROJ-1005,E-0208,465000,334000,131000,0,0,11,2024-01-02,2024-01-13
TXN001738,CUST2847,PROJ-1004,C-2408,2192000,2192000,0,0,0,19,2025-04-27,2025-05-16
TXN000583,CUST2953,PROJ-1002,B-1307,1213000,1213000,0,0,0,28,2025-01-07,2025-02-04
TXN001545,CUST1807,PROJ-1006,A-0410,789000,761000,0,28000,0,24,2025-12-14,2026-01-07
TXN001640,CUST8976,PROJ-1007,A-1701,1226000,864000,362000,0,0,6,2025-02-06,2025-02-12
TXN001001,CUST5771,PROJ-1007,D-0304,1088000,548000,540000,0,0,0,2025-01-26,2025-01-26
TXN000729,CUST3869,PROJ-1007,D-0803,1906000,1906000,0,0,0,1,2025-08-05,2025-08-06
TXN002129,CUST7452,PROJ-1005,D-2406,954000,721000,233000,0,0,14,2024-05-10,2024-05-24
TXN000120,CUST6962,PROJ-1003,C-3005,929000,929000,0,0,0,10,2025-10-08,2025-10-18
TXN000145,CUST7521,PROJ-1006,C-2105,719000,0,709000,10000,0,8,2024-04-30,
TXN002210,CUST3482,PROJ-1003,A-2701,1613000,1613000,0,0,0,14,2024-09-16,2024-09-30
TXN001077,CUST1197,PROJ-1003,C-1212,2084000,2084000,0,0,0,10,2024-12-18,2024-12-28
TXN000253,CUST9788,PROJ-1003,C-1310,463000,109000,354000,0,0,24,2024-03-29,2024-04-22
TXN000786,CUST2438,PROJ-1003,E-0901,365000,365000,0,0,0,29,2025-03-09,2025-04-07
TXN001680,CUST7159,PROJ-1002,E-0710,1273000,1273000,0,0,0,15,2025-05-03,2025-05-18
TXN002000,CUST2202,PROJ-1001,E-2606,1003000,1003000,0,0,0,4,2024-04-07,2024-04-11
TXN000561,CUST2431,PROJ-1008,E-1304,833000,833000,0,0,0,5,2025-11-13,2025-11-18
TXN000951,CUST1164,PROJ-1002,B-1412,2191000,2101000,0,90000,0,1,2024-02-28,2024-02-29
TXN000887,CUST6222,PROJ-1005,E-0410,950000,657000,293000,0,0,2,2025-04-05,2025-04-07
TXN001277,CUST3281,PROJ-1004,C-0711,1547000,849000,698000,0,0,1,2024-06-26,2024-06-27
TXN002473,CUST3000,PROJ-1006,A-2903,460000,161000,280000,19000,0,112,2024-09-07,2024-12-28
TXN002042,CUST1878,PROJ-1005,B-2908,819000,819000,0,0,0,7,2025-01-10,2025-01-17
TXN002047,CUST3341,PROJ-1004,D-2507,1027000,987000,0,40000,0,1,2025-01-25,2025-01-26
TXN000028,CUST5462,PROJ-1003,C-2004,1013000,1013000,0,0,0,22,2024-09-14,2024-10-06
TXN001756,CUST4379,PROJ-1006,D-2410,2118000,2071000,0,47000,0,4,2024-09-28,2024-10-02
TXN002165,CUST1125,PROJ-1003,D-1002,1313000,676000,637000,0,0,1,2024-01-30,2024-01-31
TXN000870,CUST3898,PROJ-1006,E-2003,1914000,885000,1029000,0,0,12,2024-10-17,2024-10-29
TXN002522,CUST5542,PROJ-1004,C-0811,653000,653000,0,0,0,211,2024-07-02,2025-01-29
TXN000517,CUST5216,PROJ-1006,B-2502,1615000,1579000,0,36000,0,2,2024-09-28,2024-09-30
TXN002343,CUST4962,PROJ-1003,D-1312,954000,954000,0,0,0,14,2024-06-26,2024-07-10
TXN001364,CUST7614,PROJ-1005,A-0310,426000,426000,0,0,0,25,2025-11-15,2025-12-10
TXN001394,CUST4075,PROJ-1007,E-2102,781000,781000,0,0,0,9,2025-02-13,2025-02-22
TXN001327,CUST4436,PROJ-1005,D-2101,964000,964000,0,0,0,5,2024-09-15,2024-09-20
TXN001515,CUST1310,PROJ-1008,A-0205,935000,935000,0,0,0,0,2025-08-26,2025-08-26
TXN001520,CUST2672,PROJ-1005,D-3007,378000,378000,0,0,0,8,2025-05-06,2025-05-14
TXN001052,CUST5500,PROJ-1007,C-1512,1512000,0,1512000,0,0,18,2025-06-20,
TXN002552,CUST5252,PROJ-1003,E-0505,2141000,2141000,0,0,446000,3,2025-04-17,2025-04-20
TXN001018,CUST4504,PROJ-1002,B-2105,1058000,647000,411000,0,0,22,2025-07-25,2025-08-16
TXN002358,CUST6425,PROJ-1003,D-0405,368000,127000,241000,0,0,19,2024-11-27,2024-12-16
TXN001718,CUST5053,PROJ-1003,D-0811,1073000,279000,794000,0,0,1,2024-03-27,2024-03-28
TXN001161,CUST1497,PROJ-1008,E-0209,463000,257000,206000,0,0,22,2024-06-20,2024-07-12
TXN001213,CUST1228,PROJ-1006,D-2611,758000,758000,0,0,0,6,2025-02-04,2025-02-10
TXN001582,CUST7017,PROJ-1001,E-2504,940000,940000,0,0,0,13,2025-07-01,2025-07-14
TXN001494,CUST8702,PROJ-1007,A-0711,2048000,1949000,0,99000,0,13,2024-06-03,2024-06-16
TXN000109,CUST9394,PROJ-1004,A-1207,449000,449000,0,0,0,0,2024-11-11,2024-11-11
TXN000971,CUST9830,PROJ-1007,A-2809,548000,548000,0,0,0,16,2024-07-18,2024-08-03
TXN000613,CUST8264,PROJ-1003,B-0107,920000,920000,0,0,0,12,2025-06-12,2025-06-24
TXN000692,CUST1769,PROJ-1004,C-3007,1941000,1941000,0,0,0,15,2025-08-08,2025-08-23
TXN000631,CUST2461,PROJ-1007,A-2804,1007000,597000,410000,0,0,4,2024-05-03,2024-05-07
TXN000424,CUST6189,PROJ-1004,E-2611,1645000,1645000,0,0,0,5,2025-01-21,2025-01-26
TXN001660,CUST1414,PROJ-1003,E-1406,833000,833000,0,0,0,5,2025-03-16,2025-03-21
TXN001793,CUST7122,PROJ-1004,A-2111,1581000,757000,824000,0,0,14,2024-01-13,2024-01-27
TXN000122,CUST2335,PROJ-1006,E-2203,1125000,1125000,0,0,0,12,2025-09-01,2025-09-13
TXN001331,CUST8910,PROJ-1002,E-0704,949000,346000,603000,0,0,21,2025-02-04,2025-02-25
TXN001715,CUST9113,PROJ-1008,C-2705,611000,0,611000,0,0,8,2024-07-06,
TXN000059,CUST7625,PROJ-1004,B-1011,1774000,1774000,0,0,0,4,2025-07-17,2025-07-21
TXN001957,CUST1487,PROJ-1008,D-1304,664000,664000,0,0,0,21,2025-11-23,2025-12-14
TXN000605,CUST6954,PROJ-1007,A-1312,848000,816000,0,32000,0,26,2025-08-17,2025-09-12
TXN000382,CUST5281,PROJ-1005,E-1410,1442000,646000,796000,0,0,6,2025-07-24,2025-07-30
TXN002310,CUST7099,PROJ-1001,C-1604,603000,603000,0,0,0,15,2024-10-20,2024-11-04
TXN000442,CUST7436,PROJ-1001,D-2510,2058000,2008000,0,50000,0,1,2024-12-10,2024-12-11
TXN000656,CUST3473,PROJ-1001,E-0211,1620000,1173000,447000,0,0,23,2024-11-17,2024-12-10
TXN000456,CUST2111,PROJ-1006,E-1812,397000,262000,135000,0,0,27,2025-02-27,2025-03-26
TXN001605,CUST6420,PROJ-1001,C-0208,790000,790000,0,0,0,5,2024-12-09,2024-12-14
TXN001926,CUST9248,PROJ-1006,C-2409,1403000,0,1403000,0,0,13,2024-11-24,
TXN001123,CUST7988,PROJ-1006,A-1803,419000,419000,0,0,0,4,2025-12-30,2026-01-03
TXN001477,CUST1132,PROJ-1007,A-1704,775000,775000,0,0,0,0,2024-12-19,2024-12-19
TXN001088,CUST5991,PROJ-1007,A-3008,1469000,1469000,0,0,0,14,2024-04-21,2024-05-05
TXN001267,CUST1982,PROJ-1006,E-2601,575000,575000,0,0,0,4,2024-05-20,2024-05-24
TXN001713,CUST2115,PROJ-1008,E-2612,348000,348000,0,0,0,4,2024-05-15,2024-05-19
TXN000797,CUST8008,PROJ-1005,E-2304,1467000,1467000,0,0,0,17,2024-11-16,2024-12-03
TXN000302,CUST4288,PROJ-1004,A-0801,553000,553000,0,0,0,7,2025-04-20,2025-04-27
TXN001031,CUST3793,PROJ-1008,A-2710,663000,271000,392000,0,0,15,2025-11-29,2025-12-14
TXN002339,CUST8196,PROJ-1005,D-1212,362000,285000,77000,0,0,30,2025-03-02,2025-04-01
TXN000466,CUST6946,PROJ-1008,A-1712,1262000,0,1262000,0,0,17,2025-01-22,
TXN001684,CUST7379,PROJ-1008,A-1506,2112000,2112000,0,0,0,3,2024-12-26,2024-12-29
TXN000168,CUST9950,PROJ-1006,C-2212,1440000,1440000,0,0,0,3,2024-11-01,2024-11-04
TXN000151,CUST3034,PROJ-1001,E-0505,770000,770000,0,0,0,21,2025-06-15,2025-07-06
TXN000610,CUST8248,PROJ-1004,D-0107,1116000,1069000,0,47000,0,23,2024-06-13,2024-07-06
TXN000172,CUST4972,PROJ-1004,A-2209,844000,824000,0,20000,0,0,2024-05-20,2024-05-20
TXN001850,CUST2124,PROJ-1007,C-0303,439000,439000,0,0,0,6,2025-03-15,2025-03-21
TXN001412,CUST9523,PROJ-1001,B-1207,1137000,1087000,0,50000,10000,25,2024-11-24,2024-12-19
TXN002443,CUST5924,PROJ-1001,A-1502,1220000,1220000,0,0,0,3,2024-04-08,2024-04-11
TXN001286,CUST3713,PROJ-1008,B-3004,913000,625000,256000,32000,0,3,2025-04-01,2025-04-04
TXN001463,CUST8884,PROJ-1002,E-1603,404000,404000,0,0,0,15,2024-10-02,2024-10-17
TXN000996,CUST9497,PROJ-1001,B-1209,765000,286000,479000,0,0,23,2024-06-14,2024-07-07
TXN000137,CUST3185,PROJ-1006,A-1209,1653000,1303000,350000,0,0,10,2025-05-05,2025-05-15
TXN002482,CUST7853,PROJ-1006,C-1503,2185000,2185000,0,0,803000,3,2025-08-13,2025-08-16
TXN001737,CUST3372,PROJ-1007,B-0304,618000,618000,0,0,0,3,2025-09-18,2025-09-21
